system_id,category,unit,swt,concrete_volume,steel_volume,timber_volume,depth
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,36.66666667,1.527777778,0.733333333,,0.333333333
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,41.25,1.71875,0.825,,0.375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
Vulcraft_2VLI36_LW110pcf,composite,imperial,48.125,2.005208333,0.9625,,0.4375
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1409
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1409
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1409
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.141
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.141
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.141
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1412
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1412
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1412
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1509
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1509
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1509
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.151
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.151
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.151
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1512
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1512
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1512
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1609
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1609
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1609
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.161
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.161
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.161
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1612
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1612
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1612
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1709
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1709
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1709
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.171
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.171
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.171
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1712
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1712
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1712
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1809
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1809
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1809
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.181
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.181
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.181
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1812
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1812
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1812
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1909
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1909
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1909
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.191
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.191
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.191
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1912
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1912
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1912
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.2009
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.2009
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.2009
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.201
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.201
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.201
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.2012
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.2012
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.2012
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1509
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1509
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1509
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.151
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.151
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.151
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1512
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1512
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1512
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1609
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1609
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1609
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.161
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.161
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.161
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1612
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1612
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1612
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1709
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1709
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1709
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.171
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.171
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.171
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1712
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1712
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1712
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1809
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1809
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1809
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.181
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.181
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.181
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1812
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1812
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1812
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1909
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1909
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1909
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.191
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.191
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.191
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1912
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1912
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1912
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.2009
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.2009
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.2009
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.201
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.201
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.201
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.2012
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.2012
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.2012
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1609
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1609
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1609
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.161
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.161
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.161
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1612
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1612
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1612
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1709
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1709
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1709
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.171
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.171
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.171
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1712
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1712
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1712
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1809
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1809
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1809
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.181
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.181
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.181
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1812
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1812
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1812
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1909
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1909
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1909
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.191
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.191
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.191
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1912
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1912
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1912
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.2009
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.2009
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.2009
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.201
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.201
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.201
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.2012
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.2012
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.2012
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1409
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1409
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1409
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.141
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.141
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.141
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1412
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1412
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1412
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1509
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1509
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1509
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.151
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.151
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.151
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1512
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1512
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1512
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1609
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1609
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1609
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.161
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.161
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.161
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1612
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1612
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1612
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1709
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1709
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1709
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.171
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.171
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.171
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1712
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1712
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1712
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1809
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1809
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1809
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.181
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.181
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.181
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1812
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1812
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1812
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1909
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1909
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.1909
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.191
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.191
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.191
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1912
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1912
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.1912
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.2009
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.2009
ComFlor80_normal_weight,composite,metric,2.308,0.096166667,0.04616,,0.2009
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.201
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.201
ComFlor80_normal_weight,composite,metric,2.779,0.115791667,0.05558,,0.201
ComFlor80_normal_weight,composite,metric,3.961,0.165041667,0.07922,,0.2012
